DATE,CU.Count,MA.Count,GDELT.Doc.Count,Pos.Tone,Neg.Tone,CU.Count.t1,MA.Count.t1,GDELT.Doc.Count.t1,Pos.Tone.t1,Neg.Tone.t1,CU.Count.t2,MA.Count.t2,GDELT.Doc.Count.t2,Pos.Tone.t2,Neg.Tone.t2,CU.Count.t3,MA.Count.t3,GDELT.Doc.Count.t3,Pos.Tone.t3,Neg.Tone.t3,CU.Count.t4,MA.Count.t4,GDELT.Doc.Count.t4,Pos.Tone.t4,Neg.Tone.t4,CU.Count.t5,MA.Count.t5,GDELT.Doc.Count.t5,Pos.Tone.t5,Neg.Tone.t5,CU.Count.t6,MA.Count.t6,GDELT.Doc.Count.t6,Pos.Tone.t6,Neg.Tone.t6,CU.Count.t7,MA.Count.t7,GDELT.Doc.Count.t7,Pos.Tone.t7,Neg.Tone.t7,CU.Count.t8,MA.Count.t8,GDELT.Doc.Count.t8,Pos.Tone.t8,Neg.Tone.t8,CU.Count.t9,MA.Count.t9,GDELT.Doc.Count.t9,Pos.Tone.t9,Neg.Tone.t9,CU.Count.t10,MA.Count.t10,GDELT.Doc.Count.t10,Pos.Tone.t10,Neg.Tone.t10,CU.Count.t11,MA.Count.t11,GDELT.Doc.Count.t11,Pos.Tone.t11,Neg.Tone.t11,CU.Count.t12,MA.Count.t12,GDELT.Doc.Count.t12,Pos.Tone.t12,Neg.Tone.t12,CU.Count.t13,MA.Count.t13,GDELT.Doc.Count.t13,Pos.Tone.t13,Neg.Tone.t13,CU.Count.t14,MA.Count.t14,GDELT.Doc.Count.t14,Pos.Tone.t14,Neg.Tone.t14,CU.Count.t15,MA.Count.t15,GDELT.Doc.Count.t15,Pos.Tone.t15,Neg.Tone.t15,CU.Count.t16,MA.Count.t16,GDELT.Doc.Count.t16,Pos.Tone.t16,Neg.Tone.t16,temp,prcp,is_weekend,is_holiday
2015-06-09,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,2,0,0,,,15,0,11,1.78055371649695,4.15804273410777,1,0,0,,,1,3,1,6.2542030934768,2.28648285137861,5,0,3,2.54151952303078,4.75899386671091,2,0,1,3.67170626349892,1.29589632829374,3,1,1,2.59146341463415,0.304878048780488,26.7,0,0,0
2015-06-10,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,2,0,0,,,15,0,11,1.78055371649695,4.15804273410777,1,0,0,,,1,3,1,6.2542030934768,2.28648285137861,5,0,3,2.54151952303078,4.75899386671091,2,0,1,3.67170626349892,1.29589632829374,25.8,0,0,0
2015-06-11,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,2,0,0,,,15,0,11,1.78055371649695,4.15804273410777,1,0,0,,,1,3,1,6.2542030934768,2.28648285137861,5,0,3,2.54151952303078,4.75899386671091,25.2,0,1,0
2015-06-12,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,2,0,0,,,15,0,11,1.78055371649695,4.15804273410777,1,0,0,,,1,3,1,6.2542030934768,2.28648285137861,25.5,0,1,0
2015-06-13,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,2,0,0,,,15,0,11,1.78055371649695,4.15804273410777,1,0,0,,,25.6,0,0,0
2015-06-14,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,2,0,0,,,15,0,11,1.78055371649695,4.15804273410777,25.7,0,0,0
2015-06-15,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,2,0,0,,,26.8,0,0,0
2015-06-16,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,2,4,2,3.15151515151515,3.55371900826446,28.3,0,0,0
2015-06-17,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,8,3,2,2.19954320272791,3.90566616681267,29.3,0,0,0
2015-06-18,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,6,2,9,2.61930496720161,3.7505169287854,32.1,0,1,0
2015-06-19,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,6,0,2,4.52626007175205,2.52131976709992,27.8,0,1,0
2015-06-20,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,3,0,4,4.21805787136318,3.04243734021755,26.5,0,0,0
2015-06-21,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,11,3,5,2.21340501276933,7.73673910850322,26.3,0,0,0
2015-06-22,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,31,0,1,2.58358662613982,6.00303951367781,26.9,0,0,0
2015-06-23,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,2,1,1,3.7037037037037,6.21266427718041,25.9,0,0,0
2015-06-24,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,2,0,4,2.89551527303499,2.24049069986821,25.8,0,0,0
2015-06-25,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,9,0,2,1.90248435555101,6.58047299947142,25.7,0,1,0
2015-06-26,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,7,1,0,,,27.4,0,1,0
2015-06-27,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,2,2,2,1.19522350884034,7.00639045959733,30.3,0,0,0
2015-06-28,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,16,0,7,2.29882809994883,4.87763116654804,26.1,0,0,0
2015-06-29,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,11,0,3,2.96910405929849,3.31532687702157,26.9,0,0,0
2015-06-30,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,8,3,1,2.59351620947631,0.748129675810474,26.2,0,0,1
2015-07-01,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,8,1,1,2,6.8,25.9,0,0,0
2015-07-02,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,9,2,1,2.48447204968944,0.93167701863354,26.1,0,1,0
2015-07-03,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,5,2,7,2.39501172746825,7.28965983489863,26.7,0,1,0
2015-07-04,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,2,2,5,2.02221099601383,5.16710254263239,27.6,0,0,0
2015-07-05,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,13,0,10,2.12603244265002,4.8250962786627,27.5,0,0,0
2015-07-06,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,6,1,0,,,26.7,0,0,0
2015-07-07,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,2,1,2,2.31268134493941,3.59655610551668,27.1,0,0,0
2015-07-08,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,6,1,5,2.28421223410983,5.02211316335114,28.2,0,0,0
2015-07-09,4,0,3,1.63133444384718,5.66316881971938,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,4,0,3,1.43057013752657,3.88471660199466,28.6,0,1,0
2015-07-10,21,0,7,2.53618610426392,5.86481913092039,4,0,3,1.63133444384718,5.66316881971938,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,2,0,0,,,27.2,0,1,0
2015-07-11,4,0,6,2.59277115497409,5.93457423304907,21,0,7,2.53618610426392,5.86481913092039,4,0,3,1.63133444384718,5.66316881971938,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,3,1,2,1.64162910796792,3.74231947037277,28.6,0,0,0
2015-07-12,5,0,4,2.93881254040969,3.80817617913177,4,0,6,2.59277115497409,5.93457423304907,21,0,7,2.53618610426392,5.86481913092039,4,0,3,1.63133444384718,5.66316881971938,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,19,2,4,1.76486919874718,4.5586609378557,27.2,0,0,0
2015-07-13,2,0,1,1.14942528735632,10.3448275862069,5,0,4,2.93881254040969,3.80817617913177,4,0,6,2.59277115497409,5.93457423304907,21,0,7,2.53618610426392,5.86481913092039,4,0,3,1.63133444384718,5.66316881971938,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,1,1,9,2.80886068475911,5.54765228768784,27.9,0,0,0
2015-07-14,2,1,1,1.02564102564103,5.47008547008547,2,0,1,1.14942528735632,10.3448275862069,5,0,4,2.93881254040969,3.80817617913177,4,0,6,2.59277115497409,5.93457423304907,21,0,7,2.53618610426392,5.86481913092039,4,0,3,1.63133444384718,5.66316881971938,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,4,2,2,3.42854307264788,3.21893608574831,28.4,0,0,0
2015-07-15,2,3,3,1.74663066886805,5.32060278434022,2,1,1,1.02564102564103,5.47008547008547,2,0,1,1.14942528735632,10.3448275862069,5,0,4,2.93881254040969,3.80817617913177,4,0,6,2.59277115497409,5.93457423304907,21,0,7,2.53618610426392,5.86481913092039,4,0,3,1.63133444384718,5.66316881971938,3,0,9,1.51013156808203,4.4212676142125,1,0,2,1.82675405282233,5.55730376093231,1,1,3,2.95300606584653,4.24457842012221,1,0,1,3.01003344481605,6.77257525083612,3,7,0,,,29,0,5,2.20706277950325,6.19135041289591,13,0,3,3.14929676336578,4.15405635657783,5,1,0,,,18,1,3,3.38786124156361,4.3146043025145,2,0,2,1.72905127893653,4.74179960536986,28.8,0,0,0
